timestamp,title,content,link,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral
2025-12-15 16:54:00,"이창용 ""부동산 가격·환율 같이 고려해 한은 의도 이해했으면""(종합)","이창용 한국은행 총재는 시장참가자들이 한은의 금리 전망을 평가할 때 부동산 가격과 환율 등 금융안정 요소를 고려해 이해해줬으면 한다고 밝혔다.이 총재는 15일 한은 별관에서 열린 통화정책 컨퍼런스에 참석해 질의응답 세션에서 ""물가와 성장이 아닌 금융안정 변수에 의해서 (금통위가) 예측한 것이 많이 변했다",https://news.einfomax.co.kr/news/articleView.html?idxno=4388952,0.0,0.0,0.0,1.0
2025-12-15 16:53:00,"대통령실 ""외교부-통일부 갈등이라 말하기 어려운 상황""","대통령실이 통일부의 한미 정례회의 불참과 관련, 대북정책을 둘러싸고 외교부와 통일부 간 갈등이 불거진 것 아니냐는 지적이 나오고 있는데 대해 신중한 입장을 전했다.강유정 대통령실 대변인은 15일 오후 용산 대통령실 현안브리핑에서 ""통일부와 외교부가 다른 의견을 낼지라도 아직 갈등이라고 말하기 어려운 상황",https://news.einfomax.co.kr/news/articleView.html?idxno=4388951,0.0,0.0,0.0,1.0
2025-12-15 16:50:00,"미국 고용·물가·일본 금리까지...비트코인, 이번 주 어디로 움직이나","이번 주 미국의 핵심 경제지표 발표와 일본은행의 통화정책 이벤트가 동시에 겹치며 비트코인(Bitcoin, BTC)이 중대한 변곡점에 놓였다는 평가가 시장에서 나온다.   12월 15일(현지시간) 암호화폐 전문 매체 비인크립토에 따르면, 비트코인은 9만 달러 부근에서 가격이 굳어지며 매크로 지표에 따라 단",https://m.coinreaders.com/204277,0.0,0.0,0.0,1.0
2025-12-15 16:45:00,"“트럼프 ‘친(親)크립토’ 정책, 대가 있었나”…NYT, 정치 자금 유착 정황 보도","도널드 트럼프 대통령이 추진한 디지털자산(가상자산) 규제완화 정책이 업계의 정치 자금 및 사업적 이해관계와 얽혀 있었다는 의혹이 제기됐다. 뉴욕타임스(NYT)는 14일(현지시각) 보도에서 “2025년 암호화폐 규제 완화 조치들이 특정 기업과의 정치적, 재정적 연결을 바탕으로",https://www.blockmedia.co.kr/archives/1019863,0.0,0.0,0.0,1.0
2025-12-15 16:37:00,"[단독] 與 ""원화 스테이블코인 법안 3月 중 통과 목표""",더불어민주당은 '원화 스테이블코인' 최종안 통과 시점을 내년 3월로 설정하고 본격 입법 드라이브에 나선다.또한 소관 상임위인 정무위 문턱을 넘더라도 국회 법제사법위원회 전체회의 의결을 거쳐야 본회의 안건으로 상정이 가능하다는 법안 처리 절차도 원화 스테이..,https://www.fnnews.com/news/202512151516021513,0.0,0.0,0.0,1.0
2025-12-15 16:34:00,"씨티 ""구리 가격, 美 사재기에 추가 급등 예상""","씨티그룹은 구리 가격이 제한된 공급과 현·선물 차익 거래를 위한 미국 내 사재기 속에 급등할 수 있다고 내다봤다.14일(현지시간) CNBC에 따르면 씨티는 ""에너지 전환과 인공지능(AI) 부문의 수요 등에 구리 가격은 오르고 있다""며 이같이 설명했다.전기화(electrification)나 전력망 확장,",https://news.einfomax.co.kr/news/articleView.html?idxno=4388950,0.0,0.0,0.0,1.0
2025-12-15 16:30:00,"솔라나, 지금이 마지막 저점? 지표가 가리키는 강력한 '매수' 신호",솔라나(SOL)가 최근 가격 조정기에도 불구하고 기관 투자자들의 저점 매수세에 힘입어 10억 달러에 육박하는 현물 ETF 자금을 끌어모으며 반등 준비를 마쳤다. 기술적으로도 하락 쐐기형 패턴의 상단 돌파가 임박해 160달러 선까지 추가 상승할 수 있다는 낙관적인 전망이 제기되고 있다.   12월 15일(,https://m.coinreaders.com/204273,0.0,0.0,0.0,1.0
2025-12-15 16:28:00,"비트코인·이더리움·XRP, 핵심 지지선 버텨낼 수 있을까?","비트코인과 이더리움, 엑스알피가 모두 핵심 기술적 저항선 앞에서 발걸음을 멈추며 단기 조정 압력이 다시 고개를 들고 있다.   12월 15일(현지시간) 투자 전문매체 FX스트릿에 따르면, 암호화폐 시장 시가총액 상위 3개 자산인 비트코인(BTC), 이더리움(ETH), 엑스알피(XRP, 리플)는 지난주 반",https://m.coinreaders.com/204272,0.0,0.0,0.0,1.0
2025-12-15 16:28:00,"도지코인, 반등은 함정...추가 급락 신호 연쇄 점등","도지코인(Dogecoin, DOGE)이 0.1400달러 아래로 밀리며 단기 하락 흐름이 굳어지는 분위기다. 반등 시도는 이어지고 있지만 주요 저항선이 촘촘히 자리 잡고 있어 시장의 시선은 다시 하단 지지력으로 쏠린다.   12월 15일(현지시간) 암호화폐 전문 매체 뉴스BTC에 따르면, 도지코인은 0.1",https://m.coinreaders.com/204271,0.0,0.0,0.0,1.0
2025-12-15 16:20:00,"은행권, 새해 AX 전면에…AI 전환으로 ‘디지털자산 대응’ 박차",국회에서 디지털자산(가상자산) 법안 논의가 한창인 가운데 은행업계에서는 '인공지능 전환(AX)' 기반으로 조직 개편을 본격화하고 있다. 업무에 인공지능(AI) 등을 도입해 생산성을 높이는 동시에 법안이 추진되면 맞이하게 될 원화 스테이블코인 등 새로운 기회에 적극 대응하겠다는,https://www.blockmedia.co.kr/archives/1019840,0.0,0.0,0.0,1.0
2025-12-15 16:19:00,"NYT ""美 SEC, 트럼프 재집권 후 암호화폐 소송 중단""",(서울=연합뉴스) 임화섭 기자 = 미국 증권거래위원회(SEC)가 진행 중이던 암호화폐 소송 23건 중 14건을 올해 1월 도널드 트럼프 대통령 ...,https://www.yna.co.kr/view/AKR20251215121600009,0.0,0.0,0.0,1.0
2025-12-15 16:17:00,"AI 거품 절대 없다는 배 부총리 발언, 내년 암호화폐 기업 IPO 소식 등 이시각 주요뉴스","오늘의 주요 뉴스, 한미 정상회담 후속 조치와 AI 산업의 미래, 정부 자산 매각 제도 개선, 대장~홍대 광역철도 착공 소식까지! 각 분야별 핵심 이슈를 빠르게 확인하세요. 구독하고 최신 뉴스를 놓치지 마세요!

#연합인포맥스#한미정상회담#AI산업#정부자산매각#대장홍대#광역철도#라오스협력#암호화폐#IPO",https://news.einfomax.co.kr/news/articleView.html?idxno=4388949,0.0,0.0,0.0,1.0
2025-12-15 16:12:00,"암호화폐 기업 IPO, 내년 진정한 '생존 시험대'","올해는 암호화폐 기업 공개(IPO)의 예비 테스트였으며 내년이 진정한 생존의 시험대가 될 것이라는 전망이 나왔다.14일(미국 현지시각) 코인데스크에 따르면, 글로벌 로펌 화이트 앤 케이스의 로라 캐서린 만 파트너 변호사는 ""내년이 디지털 자산 IPO가 일시적인 순환 거래가 아닌 '지속 가능한 자산 클래스",https://news.einfomax.co.kr/news/articleView.html?idxno=4388948,0.0,0.0,0.0,1.0
2025-12-15 16:06:00,"얼라인 ""추가 매수가 인상 없다""…에이플러스에셋 공개매수 마감","에이플러스에셋어드바이저 주식 공개매수 마감일인 15일 얼라인파트너스자산운용이 ""더 이상의 가격 인상은 없다""고 못 박았다.이날 주가가 공개매수 가격인 9천원을 밑돌면서 마감됨에 따라 최종 청약 결과에 관심이 쏠린다.15일 금융투자업계에 따르면 얼라인은 이날 오후 입장문을 내고 ""현재 진행 중인 공개매수와",https://news.einfomax.co.kr/news/articleView.html?idxno=4388946,0.0,0.0,0.0,1.0
2025-12-15 16:05:00,"업비트, ‘휴미디파이’ 원화 마켓 신규 상장…15일 오후 6시30분 거래 개시","국내 디지털자산(가상자산) 거래소 업비트가 휴미디파이(HumidiFi·WET)를 원화마켓에 신규 상장한다고 15일 밝혔다. 업비트는 이날 공지사항을 통해 휴미디파이(WET)의 원화(KRW), 비트코인(BTC), 테더(USDT) 마켓 거래 지원을 시작한다고 발표했다. 입출금은",https://www.blockmedia.co.kr/archives/1019918,0.0,0.0,0.0,1.0
2025-12-15 16:05:00,"XRP, 1.82달러 추락 위기...반등 골드타임은 언제?","엑스알피(XRP)가 2달러 지지선 아래로 밀려나며 약세 흐름을 지속하는 가운데 2.02달러 저항선 돌파 여부가 향후 가격 방향성을 결정할 핵심 분수령이 될 전망이다.   12월 15일(현지시간) 암호화폐 전문 매체 뉴스BTC에 따르면, XRP는 2달러 선을 내어준 뒤 100시간 단순이동평균선 하단에서 거",https://m.coinreaders.com/204266,0.0,0.0,0.0,1.0
2025-12-15 16:04:00,"“지급결제 판도 바꿀 것”… 비자 코리아 “스테이블코인, 카드업계 연동 역량 확보 시급”",스테이블코인의 제도권 편입 논의가 본격화되면서 여신금융업계가 지급결제와 자금 조달 구조 재편 논의에 착수했다. 카드사와 캐피탈사를 중심으로 블록체인 기술을 기존 금융 인프라에 접목하려는 움직임이 구체화되고 있다. 15일 서울 중구 은행회관에서 열린 ‘2026 여신금융업 전망,https://www.blockmedia.co.kr/archives/1019841,0.0,0.0,0.0,1.0
2025-12-15 16:04:00,[도쿄환시] 달러-엔 하락…日 제조업 업황 호조,달러-엔 환율이 일본 경제지표 호조 등 영향을 받아 하락(엔화 강세)했다.15일 연합인포맥스(화면번호 6411)에 따르면 오후 1시 59분 현재 달러-엔 환율은 전장 대비 0.40% 내린 155.250엔을 가리켰다.거래 초반 보합권에서 횡보하던 달러-엔은 오전 10시를 기점으로 하락한 뒤 낙폭을 꾸준히,https://news.einfomax.co.kr/news/articleView.html?idxno=4388945,0.0,0.0,0.0,1.0
2025-12-15 16:03:00,"이재명 정부, AI 3강 도약 실행계획 나왔다…정부·기업·국민 '원팀'","정부가 인공지능(AI) 3대 강국 도약을 목표로 한 국가 차원의 실행 전략을 마련했다.독자 범용 AI 모델을 확보하고, 제조 AI 2030전략을 수립하는 등 AI 기반을 마련하는 동시에 AI 고속도로와 차세대 기술 선점 등을 통해 AI 생태계를 조성한다.또한 모두를 위한 K-AI 기본사회 추진 계획을 수",https://news.einfomax.co.kr/news/articleView.html?idxno=4388943,0.0,0.0,0.0,1.0
2025-12-15 16:03:00,카카오 '친구탭 첫 화면' 이번 주부터 순차 복원,"카카오[035720]가 이번 주부터 카카오톡 친구탭 첫 화면을 개편 이전으로 순차 복원한다.15일 정보통신기술(ICT) 업계에 따르면 카카오는 이번 주부터 카카오톡 친구목록을 되살리는 방식으로 업데이트를 진행할 계획이다.카카오 관계자는 ""이용자 상황에 따라 순차적으로 업데이트가 진행될 예정""이라며 ""12",https://news.einfomax.co.kr/news/articleView.html?idxno=4388944,0.0,0.0,0.0,1.0
2025-12-15 16:00:00,"[크립토24] 일본은행, 19일 금리발표…비트코인은 하락할 수 밖에 없을까?",연준의 12월 금리 인하에도 일본은행 긴축 가능성이 글로벌 위험자산에 부담엔 캐리 트레이드 청산 우려 속 비트코인 단기 변동성 확대 가능성금리 인상 여부보다 우에다 총재의 향후 정책 스탠스가 시장 방향성 좌우 일본은행(BOJ)이 오는 19일 정책회의에서 기준금리를 0.25%p 인상해 0.75%로 올릴 가,https://m.inews24.com/v/1917678,0.0,0.0,0.0,1.0
2025-12-15 16:00:00,"[콘텐츠칼럼]게임법 전부개정안, P2E 허용 논란에 대한 우려와 제언","조승래 의원이 대표 발의한 '게임산업진흥에 관한 법률' 전부개정안은 2006년 법 제정 이후 급변한 산업 환경과 이용자 인식을 반영한 포괄적인 변화를 예고하며 게임업계와 이용자 모두의 큰 기대를 모으고 있다. 개정안은 '게임물'을 '게임'으로 변경하고, 법 제명을 '문",https://www.etnews.com/20251215000274,0.0,0.0,0.0,1.0
2025-12-15 16:00:00,8만8000달러까지 후퇴한 비트코인… 미국 물가·일본 금리에 '휘청',"비트코인이 장 중 한때 8만7,000달러 선까지 밀렸다. 미국 주요 경제지표 발표와 일본 금리 인상을 앞두고 시장 전반에 '극단적 공포' 심리",https://m.hankookilbo.com/News/Read/A2025121510160004169,0.0,0.0,0.0,1.0
2025-12-15 15:53:00,"베네수엘라 경제난, 스테이블코인 의존 심화",베네수엘라의 장기적인 경제 불안정과 통화 가치 하락 속에서 스테이블코인 사용이 앞으로도 계속 증가할 것이라는 분석이 나왔다. 블록체인 분석 기업 티알엠랩스(TRM Labs)는 14일 발표한 보고서에서 베네수엘라의 거시경제 불안과 국제 제재 압력이 지속되는 한 국민들의 암호화폐 의존도는 더욱 높아질 가능성,https://www.blockstreet.co.kr/news/view?ud=2025121515532731794,0.0,0.0,0.0,1.0
2025-12-15 15:50:00,[서환] 고점 인식·엔화 강세 속 하락 전환…1.50원↓,"달러-원 환율이 장중 하락 전환해 1,470원 초반대로 내렸다.15일 서울 외환시장에서 달러-원 환율은 오후 2시1분 현재 전장대비 1.50원 하락한 1,472.20원에 거래됐다.이날 달러-원은 전날보다 2.30원 오른 1,476.00원에 출발했다.지난 주말 동안 뉴욕증시를 중심으로 인공지능(AI) 거품",https://news.einfomax.co.kr/news/articleView.html?idxno=4388942,0.0,0.0,0.0,1.0
2025-12-15 15:49:00,차기 광주은행장에 정일선 부행장…3연속 내부 출신,차기 광주은행장에 정일선 광주은행 부행장이 내정됐다.광주은행은 15일 임원추천위원회를 열어 정 부행장을 차기 광주은행장 후보로 단독 추천했다고 밝혔다.광주은행은 오는 17일 이사회와 주주총회를 열어 차기 행장을 최종 확정할 예정이다.정 부행장은 1995년 한림대학교 경영학과를 졸업하고 같은 해 광주은행에,https://news.einfomax.co.kr/news/articleView.html?idxno=4388941,0.0,0.0,0.0,1.0
2025-12-15 15:49:00,"[증시-마감] AI 거품론에 주저앉은 코스피…4,100선 또 내줬다","박경은 기자 = 브로드컴 실적 발표로 재부상한 AI 거품 논란이 국내 증시에도 부담으로 작용했다. 코스피는 4,100선을 내줬다.15일 연합인포맥스 신주식종합(화면번호 3536)에 따르면 코스피는 전 거래일보다 76.57포인트(1.84%) 내린 4,090.59에서 거래를 마쳤다.코스닥 지수는 전장보다 1",https://news.einfomax.co.kr/news/articleView.html?idxno=4388940,0.0,0.0,0.0,1.0
2025-12-15 15:48:00,네이버파이낸셜·해시드 지갑 ‘비단주머니’ 공개… BWB 2025서 블록체인 인프라 논의,부산디지털자산거래소(Bdan·비단)가 주최하는 남부권 최대 규모 블록체인 콘퍼런스 '블록체인 위크 인 부산 2025(BWB 2025)'가 오는 22일 부산에서 열린다. 부산디지털자산거래소는 이날 BWB 2025를 오는 22일 시그니엘 부산 그랜드볼룸에서 개최한다고 15일,https://www.blockmedia.co.kr/archives/1019862,0.0,0.0,0.0,1.0
2025-12-15 15:48:00,"이더리움, 바닥 모를 추락인가 기술적 반등인가...'데드라인' 위협","이더리움(Ethereum, ETH)이 주요 지지선인 3,120달러 아래로 밀려나며 조정 국면에 진입했으나 3,200달러 탈환을 위한 숨 고르기에 나서며 반등과 추락의 갈림길에 섰다.   12월 15일(현지시간) 암호화폐 전문 매체 뉴스BTC에 따르면, 이더리움 가격은 3,250달러 구간에서 시작된 하락세",https://m.coinreaders.com/204265,0.0,0.0,0.0,1.0
2025-12-15 15:43:00,주담대 변동금리 상승폭 더 확대…11월 코픽스 0.24%p↑,은행권 주택담보대출(주담대)의 변동금리 지표인 코픽스(COFIX·자금조달비용지수)가 금리 상승 폭을 더 키웠다.15일 은행연합회는 지난 11월 신규취급액기준 코픽스를 전월(2.57%) 대비 0.24%포인트(p) 오른 2.81%로 공시했다.지난해 10월 이후 코픽스는 내림세가 이어지다 올 9월 12개월 만,https://news.einfomax.co.kr/news/articleView.html?idxno=4388937,0.0,0.0,0.0,1.0
2025-12-15 15:41:00,"""월 8천 버는데 빚 2억 감면""…캠코 새출발기금 방만 운영",소상공인 등 취약 차주의 재기를 돕기 위해 도입된 한국자산관리공사(캠코)의 '새출발기금'이 빚을 갚을 능력이 있는 고소득자와 재산을 숨긴 차주의 빚을 탕감해주는 등 방만하게 운영된 것으로 드러났다.감사원은 15일 이러한 내용의 캠코 정기감사 결과를 발표하고 새출발기금의 채무 감면율 산정 구조를 개선하라고,https://news.einfomax.co.kr/news/articleView.html?idxno=4388935,0.0,0.0,0.0,1.0
2025-12-15 15:41:00,‘다우이론’ 다시 주목…美 운송주 상승에 시장이 환호하는 이유 – 월스트리트저널,미국 운송주가 연말 증시에서 가파르게 상승하며 경기 회복의 전조라는 기대감을 키우고 있다. 다우 운송지수(Dow Jones Transportation Average)는 연초 대비 10% 상승하며 사상 최고치에 근접했다. 최근에는 기술주 중심의 나스닥 지수를 앞지르며 상승폭을,https://www.blockmedia.co.kr/archives/1019843,0.0,0.0,0.0,1.0
2025-12-15 15:40:00,[외환] 원/달러 환율 2.7원 내린 1471.0원 마감,15일 서울 외환시장에서 원/달러 환율은 오후 3시30분 기준 전 거래일 대비 2.7원 내린 1471.0원에 마감했다.,https://www.blockmedia.co.kr/archives/1019893,0.0,0.0,0.0,1.0
2025-12-15 15:38:00,토큰증권·원화 스테이블코인·크립토… 삼각구조 없인 시장도 없다,"SEC 승인으로 토큰화 ‘실험’ 넘어 인프라 단계 진입 국내 STO 논의, 비정형 자산에 쏠린 구조적 한계 토큰증권·스테이블코인·...",https://www.etoday.co.kr/news/view/2535881,0.0,0.0,0.0,1.0
2025-12-15 15:37:00,"'중국판 엔비디아' 무어 스레드, 주가 723% 급등 후 과열 경고",'중국판 엔비디아'로 불리는 중국 그래픽처리장치(GPU) 개발 스타트업 무어스레드(중국명 무얼셴청·摩爾線程)가 상장 직후 주가가 급등한 후 시장 과열 가능성을 경고했다. 주가는 13% 하락했다.12일(현지시간) 홍콩사우스차이나모닝포스트(SCMP)에 따르면 무어스레드는 상하이증권거래소에 제출한 공시에서 최,https://news.einfomax.co.kr/news/articleView.html?idxno=4388934,0.0,0.0,0.0,1.0
2025-12-15 15:33:00,"[월가 톡톡] 월가 베테랑 ""AI, 美 부채 키우고 정치적 분열 초래""","월가 베테랑 투자자인 하워드 막스는 인공지능(AI)이 미국의 부채 규모를 키우고 사회적으로 정치적 분열을 초래할 것이라고 우려했다.11일(현지시간) 막스는 시장 전망 서한을 통해 ""AI로 초급 및 저숙련 노동자들이 가장 큰 위험에 처해 있다""며 이같이 말했다.막스는 ""만약 정부가 대규모 실업 사태에 대응",https://news.einfomax.co.kr/news/articleView.html?idxno=4388933,0.0,0.0,0.0,1.0
2025-12-15 15:28:00,"XRP 현물 ETF 규모, 어느새 10억달러 돌파…100억달러 시대 오나","현물 XRP ETF의 운용 자산(AUM)이 10억 달러를 돌파했습니다. 자금 유입이 지속되고 있어, 가격 변동성이 약함에도 2026년까지 100억 달러 달성 전망에 힘이 실리고 있습니다.",https://kr.beincrypto.com/xrp-etf-assets-billion-growth/,0.0,0.0,0.0,1.0
2025-12-15 15:25:00,"비트코인, 9만 달러 붕괴 후 시장 '공포'...'여기' 넘어야 산다","비트코인(Bitcoin, BTC)이 9만 달러 지지선을 내준 뒤 반등을 시도하고 있지만, 단기적으로는 9만 500달러 돌파 여부를 놓고 다시 한 번 시험대에 올랐다.   12월 15일(현지시간) 암호화폐 전문 매체 뉴스BTC에 따르면, 비트코인은 9만 2,000달러와 9만 2,500달러 구간에서 상승 동",https://m.coinreaders.com/204262,0.0,0.0,0.0,1.0
2025-12-15 15:21:00,"조원태 한진 회장, 2026 밀라노 동계올림픽 격려금 1억 전달","조원태 한진그룹 회장이 대한체육회 부회장 자격으로 국가대표 선수단에 격려금 1억원을 전달했다고 한진[002320]그룹이 15일 밝혔다.조 회장은 이날 2026년 밀라노·코르티나 동계올림픽 선전을 기원하기 위해 진천선수촌을 방문했다.조 회장은 빙상장, 사격장, 웨이트트레이닝센터, 메디컬센터 등 진천 국가대",https://news.einfomax.co.kr/news/articleView.html?idxno=4388932,0.0,0.0,0.0,1.0
2025-12-15 15:20:00,"HMM, 북유럽항로에 '허브 앤 스포크' 전략 도입…기항지 축소","HMM[011200]이 아시아-북유럽항로에 '허브 앤 스포크' 전략을 도입한다고 15일 밝혔다.북유럽항로에서 다수의 항만에 직접 기항하던 기존의 방식에서 물동량이 집중되는 핵심 거점 항만(Hub) 위주로 기항지를 축소하고, 거점 항만에 지선망(Spoke)을 구축해 서비스 효율을 극대화하는 전략이다.이번",https://news.einfomax.co.kr/news/articleView.html?idxno=4388931,0.0,0.0,0.0,1.0
2025-12-15 15:14:00,서울환시 RFI 69곳으로 늘어…BNY멜론·도이치 등 3곳 추가,"우리나라 외환시장 참여가 허용되는 해외 외국환업무취급기관(RFI) 등록 인가를 받은 금융기관이 69곳으로 늘었다.15일 기획재정부에 따르면 최근 BNY멜론 홍콩, 싱가포르 지점과 도이치은행 방콕 지점 등 3곳이 각각 RFI로 등록했다.1달여 만에 RFI가 3곳 더 추가됐다.지난달에는 HSBC 도쿄 지점과",https://news.einfomax.co.kr/news/articleView.html?idxno=4388928,0.0,0.0,0.0,1.0
2025-12-15 15:14:00,[오전 주요 국제금융뉴스](15일),"▲S&P500 선물, 亞 시장서 상승…美 국채금리 혼조- 15일 오전 아시아 시장에서 미국 주가지수 선물은 상승세를 나타냈다. 미국 국채 금리는 혼조세를 보였다. 연합인포맥스 지수선물 통합화면(화면번호 6520)에 따르면 한국 시각으로 오전 10시11분 기준 E-미니 S&P500 지수 선물은 전장 대비",https://news.einfomax.co.kr/news/articleView.html?idxno=4388929,0.0,0.0,0.0,1.0
2025-12-15 15:11:00,"우리금융, 조직 소통 플랫폼 '땡큐토큰' SGI서울보증에 확산",우리금융그룹(회장 임종룡)은 SGI서울보증과 함께 '땡큐토큰' 플랫폼 도입·운영 파트너십을 구축했다고 15일 밝혔다. '땡큐토큰'은 구성원 간 감사·칭찬·격려의 메시지를 자유롭게 주고받을 수 있도록 개발된 우리금융그룹 자체 소통 플랫폼이다. 일상 속 긍정적인 교류를 촉,https://www.etnews.com/20251215000340,0.0,0.0,0.0,1.0
2025-12-15 15:11:00,"""법정화폐 보유 안 해""…바이낸스 CZ, 코인으로만 생활","바이낸스(Binance) 창업자 자오창펑(赵长鹏·CZ)이 법정화폐를 보유하지 않고 암호화폐만으로 일상생활을 영위하고 있다고 밝혀 화제다. 자오창펑은 최근 파키스탄 암호화폐 규제 당국(PVARA) 책임자와의 인터뷰에서 \""법정화폐를 보유하지 않으며, 현금도 거의 갖고 있지 않다\""고 말했다. 그는 \""일상",https://www.blockstreet.co.kr/news/view?ud=2025121515115035672,0.0,0.0,0.0,1.0
